2025-03-21 02:35:50 install libnettle8t64:amd64 <none> 3.10-1
2025-03-21 02:35:50 status triggers-pending libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:35:50 status half-installed libnettle8t64:amd64 3.10-1
2025-03-21 02:35:50 status unpacked libnettle8t64:amd64 3.10-1
2025-03-21 02:35:50 install libgpg-error0:amd64 <none> 1.50-4
2025-03-21 02:35:50 status half-installed libgpg-error0:amd64 1.50-4
2025-03-21 02:35:50 status unpacked libgpg-error0:amd64 1.50-4
2025-03-21 02:35:50 install libhogweed6t64:amd64 <none> 3.10-1
2025-03-21 02:35:50 status half-installed libhogweed6t64:amd64 3.10-1
2025-03-21 02:35:50 status unpacked libhogweed6t64:amd64 3.10-1
2025-03-21 02:35:50 install libp11-kit0:amd64 <none> 0.25.5-2ubuntu1
2025-03-21 02:35:50 status half-installed libp11-kit0:amd64 0.25.5-2ubuntu1
2025-03-21 02:35:50 status unpacked libp11-kit0:amd64 0.25.5-2ubuntu1
2025-03-21 02:35:50 install ubuntu-keyring:all <none> 2023.11.28.1
2025-03-21 02:35:50 status half-installed ubuntu-keyring:all 2023.11.28.1
2025-03-21 02:35:50 status unpacked ubuntu-keyring:all 2023.11.28.1
2025-03-21 02:35:50 install libunistring5:amd64 <none> 1.2-1
2025-03-21 02:35:50 status half-installed libunistring5:amd64 1.2-1
2025-03-21 02:35:50 status unpacked libunistring5:amd64 1.2-1
2025-03-21 02:35:50 install liblz4-1:amd64 <none> 1.9.4-3
2025-03-21 02:35:50 status half-installed liblz4-1:amd64 1.9.4-3
2025-03-21 02:35:50 status unpacked liblz4-1:amd64 1.9.4-3
2025-03-21 02:35:50 install libseccomp2:amd64 <none> 2.5.5-1ubuntu4
2025-03-21 02:35:50 status half-installed libseccomp2:amd64 2.5.5-1ubuntu4
2025-03-21 02:35:50 status unpacked libseccomp2:amd64 2.5.5-1ubuntu4
2025-03-21 02:35:50 install apt:amd64 <none> 2.9.8
2025-03-21 02:35:50 status half-installed apt:amd64 2.9.8
2025-03-21 02:35:51 status unpacked apt:amd64 2.9.8
2025-03-21 02:35:51 install libtasn1-6:amd64 <none> 4.19.0-3build1
2025-03-21 02:35:51 status half-installed libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:35:51 status unpacked libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:35:51 install libxxhash0:amd64 <none> 0.8.2-2build1
2025-03-21 02:35:51 status half-installed libxxhash0:amd64 0.8.2-2build1
2025-03-21 02:35:51 status unpacked libxxhash0:amd64 0.8.2-2build1
2025-03-21 02:35:51 install libgcrypt20:amd64 <none> 1.11.0-6ubuntu1
2025-03-21 02:35:51 status half-installed libgcrypt20:amd64 1.11.0-6ubuntu1
2025-03-21 02:35:51 status unpacked libgcrypt20:amd64 1.11.0-6ubuntu1
2025-03-21 02:35:51 install libffi8:amd64 <none> 3.4.6-1build1
2025-03-21 02:35:51 status half-installed libffi8:amd64 3.4.6-1build1
2025-03-21 02:35:51 status unpacked libffi8:amd64 3.4.6-1build1
2025-03-21 02:35:51 install libidn2-0:amd64 <none> 2.3.7-2build2
2025-03-21 02:35:51 status half-installed libidn2-0:amd64 2.3.7-2build2
2025-03-21 02:35:51 status unpacked libidn2-0:amd64 2.3.7-2build2
2025-03-21 02:35:51 install libstdc++6:amd64 <none> 14.2.0-4ubuntu2
2025-03-21 02:35:51 status half-installed libstdc++6:amd64 14.2.0-4ubuntu2
2025-03-21 02:35:51 status unpacked libstdc++6:amd64 14.2.0-4ubuntu2
2025-03-21 02:35:51 install libgnutls30t64:amd64 <none> 3.8.6-2ubuntu1
2025-03-21 02:35:51 status half-installed libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:35:51 status unpacked libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:35:51 install libapt-pkg6.0t64:amd64 <none> 2.9.8
2025-03-21 02:35:51 status half-installed libapt-pkg6.0t64:amd64 2.9.8
2025-03-21 02:35:51 status unpacked libapt-pkg6.0t64:amd64 2.9.8
2025-03-21 02:35:51 install gpgv:amd64 <none> 2.4.4-2ubuntu18
2025-03-21 02:35:51 status half-installed gpgv:amd64 2.4.4-2ubuntu18
2025-03-21 02:35:51 status unpacked gpgv:amd64 2.4.4-2ubuntu18
2025-03-21 02:35:51 install libnpth0t64:amd64 <none> 1.6-3.1build1
2025-03-21 02:35:51 status half-installed libnpth0t64:amd64 1.6-3.1build1
2025-03-21 02:35:51 status unpacked libnpth0t64:amd64 1.6-3.1build1
2025-03-21 02:35:51 install libassuan0:amd64 <none> 2.5.6-1build1
2025-03-21 02:35:51 status half-installed libassuan0:amd64 2.5.6-1build1
2025-03-21 02:35:51 status unpacked libassuan0:amd64 2.5.6-1build1
2025-03-21 02:35:51 configure libnettle8t64:amd64 3.10-1 3.10-1
2025-03-21 02:35:51 status half-configured libnettle8t64:amd64 3.10-1
2025-03-21 02:35:51 status installed libnettle8t64:amd64 3.10-1
2025-03-21 02:35:51 configure libgpg-error0:amd64 1.50-4 1.50-4
2025-03-21 02:35:51 status half-configured libgpg-error0:amd64 1.50-4
2025-03-21 02:35:51 status installed libgpg-error0:amd64 1.50-4
2025-03-21 02:35:51 configure libhogweed6t64:amd64 3.10-1 3.10-1
2025-03-21 02:35:51 status half-configured libhogweed6t64:amd64 3.10-1
2025-03-21 02:35:51 status installed libhogweed6t64:amd64 3.10-1
2025-03-21 02:35:51 configure ubuntu-keyring:all 2023.11.28.1 2023.11.28.1
2025-03-21 02:35:51 status half-configured ubuntu-keyring:all 2023.11.28.1
2025-03-21 02:35:51 status installed ubuntu-keyring:all 2023.11.28.1
2025-03-21 02:35:51 configure libunistring5:amd64 1.2-1 1.2-1
2025-03-21 02:35:51 status half-configured libunistring5:amd64 1.2-1
2025-03-21 02:35:51 status installed libunistring5:amd64 1.2-1
2025-03-21 02:35:51 configure libseccomp2:amd64 2.5.5-1ubuntu4 2.5.5-1ubuntu4
2025-03-21 02:35:51 status half-configured libseccomp2:amd64 2.5.5-1ubuntu4
2025-03-21 02:35:51 status installed libseccomp2:amd64 2.5.5-1ubuntu4
2025-03-21 02:35:51 configure libtasn1-6:amd64 4.19.0-3build1 4.19.0-3build1
2025-03-21 02:35:51 status half-configured libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:35:51 status installed libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:35:51 configure libxxhash0:amd64 0.8.2-2build1 0.8.2-2build1
2025-03-21 02:35:51 status half-configured libxxhash0:amd64 0.8.2-2build1
2025-03-21 02:35:51 status installed libxxhash0:amd64 0.8.2-2build1
2025-03-21 02:35:51 configure libgcrypt20:amd64 1.11.0-6ubuntu1 1.11.0-6ubuntu1
2025-03-21 02:35:51 status half-configured libgcrypt20:amd64 1.11.0-6ubuntu1
2025-03-21 02:35:51 status installed libgcrypt20:amd64 1.11.0-6ubuntu1
2025-03-21 02:35:51 configure libffi8:amd64 3.4.6-1build1 3.4.6-1build1
2025-03-21 02:35:51 status half-configured libffi8:amd64 3.4.6-1build1
2025-03-21 02:35:51 status installed libffi8:amd64 3.4.6-1build1
2025-03-21 02:35:51 configure libidn2-0:amd64 2.3.7-2build2 2.3.7-2build2
2025-03-21 02:35:51 status half-configured libidn2-0:amd64 2.3.7-2build2
2025-03-21 02:35:51 status installed libidn2-0:amd64 2.3.7-2build2
2025-03-21 02:35:51 configure libstdc++6:amd64 14.2.0-4ubuntu2 14.2.0-4ubuntu2
2025-03-21 02:35:51 status half-configured libstdc++6:amd64 14.2.0-4ubuntu2
2025-03-21 02:35:51 status installed libstdc++6:amd64 14.2.0-4ubuntu2
2025-03-21 02:35:51 configure libnpth0t64:amd64 1.6-3.1build1 1.6-3.1build1
2025-03-21 02:35:51 status half-configured libnpth0t64:amd64 1.6-3.1build1
2025-03-21 02:35:51 status installed libnpth0t64:amd64 1.6-3.1build1
2025-03-21 02:35:51 configure libassuan0:amd64 2.5.6-1build1 2.5.6-1build1
2025-03-21 02:35:51 status half-configured libassuan0:amd64 2.5.6-1build1
2025-03-21 02:35:51 status installed libassuan0:amd64 2.5.6-1build1
2025-03-21 02:35:51 configure libp11-kit0:amd64 0.25.5-2ubuntu1 0.25.5-2ubuntu1
2025-03-21 02:35:51 status half-configured libp11-kit0:amd64 0.25.5-2ubuntu1
2025-03-21 02:35:51 status installed libp11-kit0:amd64 0.25.5-2ubuntu1
2025-03-21 02:35:51 configure liblz4-1:amd64 1.9.4-3 1.9.4-3
2025-03-21 02:35:51 status half-configured liblz4-1:amd64 1.9.4-3
2025-03-21 02:35:51 status installed liblz4-1:amd64 1.9.4-3
2025-03-21 02:35:51 configure libgnutls30t64:amd64 3.8.6-2ubuntu1 3.8.6-2ubuntu1
2025-03-21 02:35:51 status half-configured libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:35:51 status installed libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:35:51 configure libapt-pkg6.0t64:amd64 2.9.8 2.9.8
2025-03-21 02:35:51 status half-configured libapt-pkg6.0t64:amd64 2.9.8
2025-03-21 02:35:51 status installed libapt-pkg6.0t64:amd64 2.9.8
2025-03-21 02:35:51 configure gpgv:amd64 2.4.4-2ubuntu18 2.4.4-2ubuntu18
2025-03-21 02:35:51 status half-configured gpgv:amd64 2.4.4-2ubuntu18
2025-03-21 02:35:51 status installed gpgv:amd64 2.4.4-2ubuntu18
2025-03-21 02:35:51 configure apt:amd64 2.9.8 2.9.8
2025-03-21 02:35:51 status half-configured apt:amd64 2.9.8
2025-03-21 02:35:52 status installed apt:amd64 2.9.8
2025-03-21 02:35:52 trigproc libc-bin:amd64 2.40-1ubuntu3 <none>
2025-03-21 02:35:52 status half-configured libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:35:52 status installed libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:51:19 startup archives unpack
2025-03-21 02:51:19 install libncursesw6:amd64 <none> 6.5-2
2025-03-21 02:51:19 status triggers-pending libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:51:19 status half-installed libncursesw6:amd64 6.5-2
2025-03-21 02:51:19 status unpacked libncursesw6:amd64 6.5-2
2025-03-21 02:51:19 install nano:amd64 <none> 8.1-1
2025-03-21 02:51:19 status half-installed nano:amd64 8.1-1
2025-03-21 02:51:19 status unpacked nano:amd64 8.1-1
2025-03-21 02:51:19 startup packages configure
2025-03-21 02:51:19 configure libncursesw6:amd64 6.5-2 <none>
2025-03-21 02:51:19 status unpacked libncursesw6:amd64 6.5-2
2025-03-21 02:51:19 status half-configured libncursesw6:amd64 6.5-2
2025-03-21 02:51:19 status installed libncursesw6:amd64 6.5-2
2025-03-21 02:51:19 configure nano:amd64 8.1-1 <none>
2025-03-21 02:51:19 status unpacked nano:amd64 8.1-1
2025-03-21 02:51:19 status half-configured nano:amd64 8.1-1
2025-03-21 02:51:19 status installed nano:amd64 8.1-1
2025-03-21 02:51:19 trigproc libc-bin:amd64 2.40-1ubuntu3 <none>
2025-03-21 02:51:19 status half-configured libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:51:20 status installed libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:55:45 startup archives unpack
2025-03-21 02:55:45 upgrade bash:amd64 5.2.32-1ubuntu1 5.2.32-1ubuntu1.1
2025-03-21 02:55:45 status half-configured bash:amd64 5.2.32-1ubuntu1
2025-03-21 02:55:45 status unpacked bash:amd64 5.2.32-1ubuntu1
2025-03-21 02:55:45 status half-installed bash:amd64 5.2.32-1ubuntu1
2025-03-21 02:55:45 status triggers-pending debianutils:amd64 5.20
2025-03-21 02:55:45 status unpacked bash:amd64 5.2.32-1ubuntu1.1
2025-03-21 02:55:45 startup packages configure
2025-03-21 02:55:45 configure bash:amd64 5.2.32-1ubuntu1.1 <none>
2025-03-21 02:55:45 status unpacked bash:amd64 5.2.32-1ubuntu1.1
2025-03-21 02:55:45 status half-configured bash:amd64 5.2.32-1ubuntu1.1
2025-03-21 02:55:45 status installed bash:amd64 5.2.32-1ubuntu1.1
2025-03-21 02:55:45 startup archives unpack
2025-03-21 02:55:45 upgrade bsdutils:amd64 1:2.40.2-1ubuntu1 1:2.40.2-1ubuntu1.1
2025-03-21 02:55:45 status half-configured bsdutils:amd64 1:2.40.2-1ubuntu1
2025-03-21 02:55:45 status unpacked bsdutils:amd64 1:2.40.2-1ubuntu1
2025-03-21 02:55:45 status half-installed bsdutils:amd64 1:2.40.2-1ubuntu1
2025-03-21 02:55:45 status unpacked bsdutils:amd64 1:2.40.2-1ubuntu1.1
2025-03-21 02:55:45 startup packages configure
2025-03-21 02:55:45 configure bsdutils:amd64 1:2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:45 status unpacked bsdutils:amd64 1:2.40.2-1ubuntu1.1
2025-03-21 02:55:45 status half-configured bsdutils:amd64 1:2.40.2-1ubuntu1.1
2025-03-21 02:55:45 status installed bsdutils:amd64 1:2.40.2-1ubuntu1.1
2025-03-21 02:55:45 startup archives unpack
2025-03-21 02:55:45 upgrade libc6:amd64 2.40-1ubuntu3 2.40-1ubuntu3.1
2025-03-21 02:55:45 status triggers-pending libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:55:45 status half-configured libc6:amd64 2.40-1ubuntu3
2025-03-21 02:55:45 status unpacked libc6:amd64 2.40-1ubuntu3
2025-03-21 02:55:45 status half-installed libc6:amd64 2.40-1ubuntu3
2025-03-21 02:55:45 status unpacked libc6:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:45 startup packages configure
2025-03-21 02:55:45 configure libc6:amd64 2.40-1ubuntu3.1 <none>
2025-03-21 02:55:45 status unpacked libc6:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:45 status half-configured libc6:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 status installed libc6:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libsmartcols1:amd64 2.40.2-1ubuntu1 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libsmartcols1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libsmartcols1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status half-installed libsmartcols1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libsmartcols1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libsmartcols1:amd64 2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:46 status unpacked libsmartcols1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libsmartcols1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status installed libsmartcols1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libuuid1:amd64 2.40.2-1ubuntu1 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libuuid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libuuid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status half-installed libuuid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libuuid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libuuid1:amd64 2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:46 status unpacked libuuid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libuuid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status installed libuuid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libblkid1:amd64 2.40.2-1ubuntu1 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libblkid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libblkid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status half-installed libblkid1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libblkid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libblkid1:amd64 2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:46 status unpacked libblkid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libblkid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status installed libblkid1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libmount1:amd64 2.40.2-1ubuntu1 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libmount1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libmount1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status half-installed libmount1:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked libmount1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libmount1:amd64 2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:46 status unpacked libmount1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured libmount1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status installed libmount1:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade util-linux:amd64 2.40.2-1ubuntu1 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured util-linux:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked util-linux:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status half-installed util-linux:amd64 2.40.2-1ubuntu1
2025-03-21 02:55:46 status unpacked util-linux:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure util-linux:amd64 2.40.2-1ubuntu1.1 <none>
2025-03-21 02:55:46 status unpacked util-linux:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status half-configured util-linux:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 status installed util-linux:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libc-bin:amd64 2.40-1ubuntu3 2.40-1ubuntu3.1
2025-03-21 02:55:46 status half-configured libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:55:46 status unpacked libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:55:46 status half-installed libc-bin:amd64 2.40-1ubuntu3
2025-03-21 02:55:46 status unpacked libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libc-bin:amd64 2.40-1ubuntu3.1 <none>
2025-03-21 02:55:46 status unpacked libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 status half-configured libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 status installed libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:46 upgrade libcap2:amd64 1:2.66-5ubuntu3 1:2.66-5ubuntu3.1
2025-03-21 02:55:46 status triggers-pending libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:46 status half-configured libcap2:amd64 1:2.66-5ubuntu3
2025-03-21 02:55:46 status unpacked libcap2:amd64 1:2.66-5ubuntu3
2025-03-21 02:55:46 status half-installed libcap2:amd64 1:2.66-5ubuntu3
2025-03-21 02:55:46 status unpacked libcap2:amd64 1:2.66-5ubuntu3.1
2025-03-21 02:55:46 startup packages configure
2025-03-21 02:55:46 configure libcap2:amd64 1:2.66-5ubuntu3.1 <none>
2025-03-21 02:55:46 status unpacked libcap2:amd64 1:2.66-5ubuntu3.1
2025-03-21 02:55:46 status half-configured libcap2:amd64 1:2.66-5ubuntu3.1
2025-03-21 02:55:46 status installed libcap2:amd64 1:2.66-5ubuntu3.1
2025-03-21 02:55:46 startup archives unpack
2025-03-21 02:55:48 upgrade libdb5.3t64:amd64 5.3.28+dfsg2-7 5.3.28+dfsg2-7ubuntu1
2025-03-21 02:55:48 status half-configured libdb5.3t64:amd64 5.3.28+dfsg2-7
2025-03-21 02:55:48 status unpacked libdb5.3t64:amd64 5.3.28+dfsg2-7
2025-03-21 02:55:48 status half-installed libdb5.3t64:amd64 5.3.28+dfsg2-7
2025-03-21 02:55:48 status unpacked libdb5.3t64:amd64 5.3.28+dfsg2-7ubuntu1
2025-03-21 02:55:48 startup packages configure
2025-03-21 02:55:48 configure libdb5.3t64:amd64 5.3.28+dfsg2-7ubuntu1 <none>
2025-03-21 02:55:48 status unpacked libdb5.3t64:amd64 5.3.28+dfsg2-7ubuntu1
2025-03-21 02:55:48 status half-configured libdb5.3t64:amd64 5.3.28+dfsg2-7ubuntu1
2025-03-21 02:55:48 status installed libdb5.3t64:amd64 5.3.28+dfsg2-7ubuntu1
2025-03-21 02:55:48 startup archives unpack
2025-03-21 02:55:48 upgrade libssl3t64:amd64 3.3.1-2ubuntu2 3.3.1-2ubuntu2.1
2025-03-21 02:55:48 status half-configured libssl3t64:amd64 3.3.1-2ubuntu2
2025-03-21 02:55:48 status unpacked libssl3t64:amd64 3.3.1-2ubuntu2
2025-03-21 02:55:48 status half-installed libssl3t64:amd64 3.3.1-2ubuntu2
2025-03-21 02:55:48 status unpacked libssl3t64:amd64 3.3.1-2ubuntu2.1
2025-03-21 02:55:48 startup packages configure
2025-03-21 02:55:48 configure libssl3t64:amd64 3.3.1-2ubuntu2.1 <none>
2025-03-21 02:55:48 status unpacked libssl3t64:amd64 3.3.1-2ubuntu2.1
2025-03-21 02:55:48 status half-configured libssl3t64:amd64 3.3.1-2ubuntu2.1
2025-03-21 02:55:48 status installed libssl3t64:amd64 3.3.1-2ubuntu2.1
2025-03-21 02:55:48 startup archives unpack
2025-03-21 02:55:48 upgrade libsystemd0:amd64 256.5-2ubuntu3 256.5-2ubuntu3.1
2025-03-21 02:55:48 status half-configured libsystemd0:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status unpacked libsystemd0:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status half-installed libsystemd0:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status unpacked libsystemd0:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 startup packages configure
2025-03-21 02:55:48 configure libsystemd0:amd64 256.5-2ubuntu3.1 <none>
2025-03-21 02:55:48 status unpacked libsystemd0:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 status half-configured libsystemd0:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 status installed libsystemd0:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 startup archives unpack
2025-03-21 02:55:48 upgrade libudev1:amd64 256.5-2ubuntu3 256.5-2ubuntu3.1
2025-03-21 02:55:48 status half-configured libudev1:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status unpacked libudev1:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status half-installed libudev1:amd64 256.5-2ubuntu3
2025-03-21 02:55:48 status unpacked libudev1:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 startup packages configure
2025-03-21 02:55:48 configure libudev1:amd64 256.5-2ubuntu3.1 <none>
2025-03-21 02:55:48 status unpacked libudev1:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 status half-configured libudev1:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 status installed libudev1:amd64 256.5-2ubuntu3.1
2025-03-21 02:55:48 startup archives unpack
2025-03-21 02:55:48 upgrade libtasn1-6:amd64 4.19.0-3build1 4.19.0-3ubuntu0.24.10.1
2025-03-21 02:55:48 status half-configured libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:55:48 status unpacked libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:55:48 status half-installed libtasn1-6:amd64 4.19.0-3build1
2025-03-21 02:55:48 status unpacked libtasn1-6:amd64 4.19.0-3ubuntu0.24.10.1
2025-03-21 02:55:48 startup packages configure
2025-03-21 02:55:48 configure libtasn1-6:amd64 4.19.0-3ubuntu0.24.10.1 <none>
2025-03-21 02:55:48 status unpacked libtasn1-6:amd64 4.19.0-3ubuntu0.24.10.1
2025-03-21 02:55:48 status half-configured libtasn1-6:amd64 4.19.0-3ubuntu0.24.10.1
2025-03-21 02:55:48 status installed libtasn1-6:amd64 4.19.0-3ubuntu0.24.10.1
2025-03-21 02:55:48 startup archives unpack
2025-03-21 02:55:48 upgrade libgnutls30t64:amd64 3.8.6-2ubuntu1 3.8.6-2ubuntu1.1
2025-03-21 02:55:48 status half-configured libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:55:48 status unpacked libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:55:49 status half-installed libgnutls30t64:amd64 3.8.6-2ubuntu1
2025-03-21 02:55:49 status unpacked libgnutls30t64:amd64 3.8.6-2ubuntu1.1
2025-03-21 02:55:49 startup packages configure
2025-03-21 02:55:49 configure libgnutls30t64:amd64 3.8.6-2ubuntu1.1 <none>
2025-03-21 02:55:49 status unpacked libgnutls30t64:amd64 3.8.6-2ubuntu1.1
2025-03-21 02:55:49 status half-configured libgnutls30t64:amd64 3.8.6-2ubuntu1.1
2025-03-21 02:55:49 status installed libgnutls30t64:amd64 3.8.6-2ubuntu1.1
2025-03-21 02:55:49 startup packages configure
2025-03-21 02:55:49 trigproc debianutils:amd64 5.20 <none>
2025-03-21 02:55:49 status half-configured debianutils:amd64 5.20
2025-03-21 02:55:49 status installed debianutils:amd64 5.20
2025-03-21 02:55:49 trigproc libc-bin:amd64 2.40-1ubuntu3.1 <none>
2025-03-21 02:55:49 status half-configured libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:55:49 status installed libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:56:32 startup archives unpack
2025-03-21 02:56:32 install neofetch:all <none> 7.1.0-4
2025-03-21 02:56:32 status half-installed neofetch:all 7.1.0-4
2025-03-21 02:56:32 status unpacked neofetch:all 7.1.0-4
2025-03-21 02:56:32 startup packages configure
2025-03-21 02:56:32 configure neofetch:all 7.1.0-4 <none>
2025-03-21 02:56:32 status unpacked neofetch:all 7.1.0-4
2025-03-21 02:56:32 status half-configured neofetch:all 7.1.0-4
2025-03-21 02:56:32 status installed neofetch:all 7.1.0-4
2025-03-21 02:56:56 startup archives unpack
2025-03-21 02:56:56 install mount:amd64 <none> 2.40.2-1ubuntu1.1
2025-03-21 02:56:56 status half-installed mount:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:56:56 status unpacked mount:amd64 2.40.2-1ubuntu1.1
2025-03-21 02:56:56 install libapparmor1:amd64 <none> 4.1.0~beta1-0ubuntu3
2025-03-21 02:56:56 status triggers-pending libc-bin:amd64 2.40-1ubuntu3.1
2025-03-21 02:56:56 status half-installed libapparmor1:amd64 4.1.0~beta1-0ubuntu3
2025-03-21 02:56:56 status unpacked libapparmor1:amd64 4.1.0~beta1-0ubuntu3
2025-03-21 02:56:56 install libsystemd-shared:amd64 <none> 256.5-2ubuntu3.1
2025-03-21 02:56:56 status half-installed libsystemd-shared:amd64 256.5-2ubuntu3.1
2025-03-21 02:56:56 status unpacked libsystemd-shared:amd64 256.5-2ubuntu3.1
2025-03-21 02:56:56 install systemd:amd64 <none> 256.5-2ubuntu3.1
2025-03-21 02:56:56 status half-installed systemd:amd64 256.5-2ubuntu3.1
2025-03-21 02:56:57 status unpacked systemd:amd64 256.5-2ubuntu3.1
2025-03-21 02:56:57 startup packages configure
2025-03-21 02:56:57 configure libapparmor1:amd64 4.1.0~beta1-0ubuntu3 <none>
